,id,start,stop,member_id,room_id,cost
1876,2259,2018-07-28 18:01:18.462109,2018-07-29 00:01:18.462109,77,6,630.0
1877,2260,2018-07-28 21:01:18.462109,2018-07-28 22:01:18.462109,89,8,170.0
1878,2261,2018-07-28 21:01:18.462109,2018-07-29 01:01:18.462109,89,10,796.0
1879,2262,2018-07-29 00:01:18.462109,2018-07-29 02:01:18.462109,28,6,210.0
1880,2263,2018-07-29 00:01:18.462109,2018-07-29 01:01:18.462109,15,7,100.0
1881,2264,2018-07-29 01:01:18.462109,2018-07-29 05:01:18.462109,62,9,520.0
1882,2265,2018-07-29 02:01:18.462109,2018-07-29 03:01:18.462109,30,6,105.0
1883,2266,2018-07-29 04:01:18.462109,2018-07-29 07:01:18.462109,84,8,510.0
1884,2267,2018-07-29 05:01:18.462109,2018-07-29 08:01:18.462109,29,6,315.0
1885,2268,2018-07-29 06:01:18.462109,2018-07-29 07:01:18.462109,29,10,199.0
1886,2269,2018-07-29 07:01:18.462109,2018-07-29 08:01:18.462109,81,8,170.0
1887,2270,2018-07-29 11:01:18.462109,2018-07-29 13:01:18.462109,68,7,200.0
1888,2271,2018-07-29 11:01:18.462109,2018-07-29 15:01:18.462109,94,10,796.0
1889,2272,2018-07-29 13:01:18.462109,2018-07-29 14:01:18.462109,84,7,100.0
1890,2273,2018-07-29 13:01:18.462109,2018-07-29 14:01:18.462109,45,8,170.0
1891,2274,2018-07-29 14:01:18.462109,2018-07-29 15:01:18.462109,77,8,170.0
1892,2275,2018-07-29 15:01:18.462109,2018-07-29 16:01:18.462109,37,6,105.0
1893,2276,2018-07-29 16:01:18.462109,2018-07-29 17:01:18.462109,63,7,100.0
1894,2277,2018-07-29 17:01:18.462109,2018-07-29 19:01:18.462109,6,6,210.0
1895,2278,2018-07-29 18:01:18.462109,2018-07-29 21:01:18.462109,56,7,300.0
1896,2279,2018-07-29 18:01:18.462109,2018-07-29 21:01:18.462109,69,8,510.0
1897,2280,2018-07-29 18:01:18.462109,2018-07-29 19:01:18.462109,17,10,199.0
1898,2281,2018-07-29 20:01:18.462109,2018-07-29 21:01:18.462109,33,6,105.0
1899,2282,2018-07-29 21:01:18.462109,2018-07-29 23:01:18.462109,3,6,210.0
1900,2283,2018-07-29 21:01:18.462109,2018-07-29 22:01:18.462109,54,7,100.0
1901,2284,2018-07-29 22:01:18.462109,2018-07-30 00:01:18.462109,24,7,200.0
1902,2285,2018-07-29 22:01:18.462109,2018-07-30 02:01:18.462109,9,8,680.0
1903,2286,2018-07-29 22:01:18.462109,2018-07-29 23:01:18.462109,20,9,130.0
1904,2287,2018-07-30 03:01:18.462109,2018-07-30 05:01:18.462109,96,7,200.0
1905,2288,2018-07-30 05:01:18.462109,2018-07-30 06:01:18.462109,25,6,105.0
1906,2289,2018-07-30 06:01:18.462109,2018-07-30 07:01:18.462109,24,6,105.0
1907,2290,2018-07-30 07:01:18.462109,2018-07-30 08:01:18.462109,89,8,170.0
1908,2291,2018-07-30 07:01:18.462109,2018-07-30 08:01:18.462109,77,9,130.0
1909,2292,2018-07-30 10:01:18.462109,2018-07-30 11:01:18.462109,100,7,100.0
1910,2293,2018-07-30 11:01:18.462109,2018-07-30 14:01:18.462109,85,9,390.0
1911,2294,2018-07-30 12:01:18.462109,2018-07-30 14:01:18.462109,63,7,200.0
1912,2295,2018-07-30 13:01:18.462109,2018-07-30 16:01:18.462109,85,6,315.0
1913,2296,2018-07-30 13:01:18.462109,2018-07-30 15:01:18.462109,78,8,340.0
1914,2297,2018-07-30 15:01:18.462109,2018-07-30 16:01:18.462109,7,8,170.0
1915,2298,2018-07-30 15:01:18.462109,2018-07-30 16:01:18.462109,65,9,130.0
1916,2299,2018-07-30 20:01:18.462109,2018-07-30 23:01:18.462109,49,10,597.0
1917,2300,2018-07-30 21:01:18.462109,2018-07-30 22:01:18.462109,80,8,170.0
1918,2301,2018-07-30 21:01:18.462109,2018-07-30 22:01:18.462109,85,9,130.0
1919,2302,2018-07-30 22:01:18.462109,2018-07-31 00:01:18.462109,37,7,200.0
1920,2303,2018-07-30 22:01:18.462109,2018-07-30 23:01:18.462109,43,8,170.0
1921,2304,2018-07-30 22:01:18.462109,2018-07-31 00:01:18.462109,64,9,260.0
1922,2305,2018-07-30 23:01:18.462109,2018-07-31 03:01:18.462109,7,8,680.0
1923,2306,2018-07-30 23:01:18.462109,2018-07-31 01:01:18.462109,46,10,398.0
1924,2307,2018-07-31 00:01:18.462109,2018-07-31 02:01:18.462109,100,7,200.0
1925,2308,2018-07-31 01:01:18.462109,2018-07-31 02:01:18.462109,7,6,105.0
1926,2309,2018-07-31 01:01:18.462109,2018-07-31 02:01:18.462109,87,10,199.0
1927,2310,2018-07-31 02:01:18.462109,2018-07-31 04:01:18.462109,43,9,260.0
1928,2311,2018-07-31 03:01:18.462109,2018-07-31 05:01:18.462109,41,6,210.0
1929,2312,2018-07-31 03:01:18.462109,2018-07-31 04:01:18.462109,78,7,100.0
1930,2313,2018-07-31 03:01:18.462109,2018-07-31 06:01:18.462109,87,8,510.0
1931,2314,2018-07-31 04:01:18.462109,2018-07-31 06:01:18.462109,42,7,200.0
1932,2315,2018-07-31 04:01:18.462109,2018-07-31 05:01:18.462109,28,9,130.0
1933,2316,2018-07-31 06:01:18.462109,2018-07-31 07:01:18.462109,9,7,100.0
1934,2317,2018-07-31 06:01:18.462109,2018-07-31 08:01:18.462109,40,8,340.0
1935,2318,2018-07-31 07:01:18.462109,2018-07-31 08:01:18.462109,28,9,130.0
1936,2319,2018-07-31 08:01:18.462109,2018-07-31 09:01:18.462109,17,7,100.0
1937,2320,2018-07-31 09:01:18.462109,2018-07-31 11:01:18.462109,94,9,260.0
1938,2321,2018-07-31 10:01:18.462109,2018-07-31 11:01:18.462109,93,7,100.0
1939,2322,2018-07-31 11:01:18.462109,2018-07-31 13:01:18.462109,64,7,200.0
1940,2323,2018-07-31 12:01:18.462109,2018-07-31 13:01:18.462109,10,9,130.0
1941,2324,2018-07-31 14:01:18.462109,2018-07-31 15:01:18.462109,3,6,105.0
1942,2325,2018-07-31 16:01:18.462109,2018-07-31 18:01:18.462109,32,7,200.0
1943,2326,2018-07-31 17:01:18.462109,2018-07-31 19:01:18.462109,86,6,210.0
1944,2327,2018-07-31 17:01:18.462109,2018-07-31 21:01:18.462109,69,10,796.0
1945,2328,2018-07-31 18:01:18.462109,2018-07-31 20:01:18.462109,95,8,340.0
1946,2329,2018-07-31 19:01:18.462109,2018-07-31 20:01:18.462109,93,6,105.0
1947,2330,2018-07-31 20:01:18.462109,2018-08-01 00:01:18.462109,38,7,400.0
1948,2331,2018-07-31 22:01:18.462109,2018-08-01 00:01:18.462109,41,10,398.0
1949,2332,2018-07-31 23:01:18.462109,2018-08-01 00:01:18.462109,8,6,105.0
1950,2333,2018-08-01 00:01:18.462109,2018-08-01 06:01:18.462109,81,8,1020.0
1951,2334,2018-08-01 03:01:18.462109,2018-08-01 05:01:18.462109,92,6,210.0
1952,2335,2018-08-01 03:01:18.462109,2018-08-01 10:01:18.462109,6,7,700.0
1953,2336,2018-08-01 03:01:18.462109,2018-08-01 04:01:18.462109,93,9,130.0
1954,2337,2018-08-01 04:01:18.462109,2018-08-01 05:01:18.462109,20,9,130.0
1955,2338,2018-08-01 07:01:18.462109,2018-08-01 08:01:18.462109,7,6,105.0
1956,2339,2018-08-01 07:01:18.462109,2018-08-01 08:01:18.462109,23,8,170.0
1957,2340,2018-08-01 12:01:18.462109,2018-08-01 13:01:18.462109,29,10,199.0
1958,2341,2018-08-01 13:01:18.462109,2018-08-01 21:01:18.462109,68,9,1040.0
1959,2342,2018-08-01 15:01:18.462109,2018-08-01 16:01:18.462109,69,8,170.0
1960,2343,2018-08-01 16:01:18.462109,2018-08-01 18:01:18.462109,49,10,398.0
1961,2344,2018-08-01 17:01:18.462109,2018-08-01 19:01:18.462109,15,8,340.0
1962,2345,2018-08-01 18:01:18.462109,2018-08-01 20:01:18.462109,63,7,200.0
1963,2346,2018-08-01 20:01:18.462109,2018-08-01 21:01:18.462109,25,7,100.0
1964,2347,2018-08-01 20:01:18.462109,2018-08-01 22:01:18.462109,23,10,398.0
1965,2348,2018-08-01 21:01:18.462109,2018-08-02 01:01:18.462109,44,7,400.0
1966,2349,2018-08-01 22:01:18.462109,2018-08-02 00:01:18.462109,16,6,210.0
1967,2350,2018-08-01 22:01:18.462109,2018-08-02 00:01:18.462109,59,8,340.0
1968,2351,2018-08-01 22:01:18.462109,2018-08-01 23:01:18.462109,43,10,199.0
1969,2352,2018-08-02 00:01:18.462109,2018-08-02 01:01:18.462109,36,6,105.0
1970,2353,2018-08-02 00:01:18.462109,2018-08-02 01:01:18.462109,71,10,199.0
1971,2354,2018-08-02 01:01:18.462109,2018-08-02 12:01:18.462109,22,9,1430.0
1972,2355,2018-08-02 04:01:18.462109,2018-08-02 07:01:18.462109,94,6,315.0
1973,2356,2018-08-02 04:01:18.462109,2018-08-02 10:01:18.462109,80,10,1194.0
1974,2357,2018-08-02 06:01:18.462109,2018-08-02 10:01:18.462109,57,8,680.0
1975,2358,2018-08-02 08:01:18.462109,2018-08-02 09:01:18.462109,43,7,100.0
1976,2359,2018-08-02 09:01:18.462109,2018-08-02 15:01:18.462109,59,6,630.0
1977,2360,2018-08-02 11:01:18.462109,2018-08-02 13:01:18.462109,18,10,398.0
1978,2361,2018-08-02 13:01:18.462109,2018-08-02 14:01:18.462109,51,9,130.0
1979,2362,2018-08-02 15:01:18.462109,2018-08-02 20:01:18.462109,69,6,525.0
1980,2363,2018-08-02 15:01:18.462109,2018-08-02 17:01:18.462109,54,8,340.0
1981,2364,2018-08-02 15:01:18.462109,2018-08-02 18:01:18.462109,90,10,597.0
1982,2365,2018-08-02 16:01:18.462109,2018-08-02 17:01:18.462109,30,7,100.0
1983,2366,2018-08-02 18:01:18.462109,2018-08-02 19:01:18.462109,95,9,130.0
1984,2367,2018-08-02 19:01:18.462109,2018-08-02 20:01:18.462109,17,10,199.0
1985,2368,2018-08-02 20:01:18.462109,2018-08-02 22:01:18.462109,94,6,210.0
1986,2369,2018-08-02 20:01:18.462109,2018-08-02 21:01:18.462109,41,9,130.0
1987,2370,2018-08-02 20:01:18.462109,2018-08-02 21:01:18.462109,60,10,199.0
1988,2371,2018-08-02 22:01:18.462109,2018-08-02 23:01:18.462109,67,6,105.0
1989,2372,2018-08-02 22:01:18.462109,2018-08-02 23:01:18.462109,83,10,199.0
1990,2373,2018-08-02 23:01:18.462109,2018-08-03 01:01:18.462109,42,10,398.0
1991,2374,2018-08-03 00:01:18.462109,2018-08-03 03:01:18.462109,44,6,315.0
1992,2375,2018-08-03 04:01:18.462109,2018-08-03 07:01:18.462109,23,8,510.0
1993,2376,2018-08-03 04:01:18.462109,2018-08-03 05:01:18.462109,16,10,199.0
1994,2377,2018-08-03 06:01:18.462109,2018-08-03 08:01:18.462109,30,10,398.0
1995,2378,2018-08-03 07:01:18.462109,2018-08-03 12:01:18.462109,90,8,850.0
1996,2379,2018-08-03 07:01:18.462109,2018-08-03 08:01:18.462109,15,9,130.0
1997,2380,2018-08-03 08:01:18.462109,2018-08-03 09:01:18.462109,60,7,100.0
1998,2381,2018-08-03 08:01:18.462109,2018-08-03 09:01:18.462109,2,10,199.0
1999,2382,2018-08-03 10:01:18.462109,2018-08-03 15:01:18.462109,89,6,525.0
2000,2383,2018-08-03 12:01:18.462109,2018-08-03 13:01:18.462109,37,8,170.0
2001,2384,2018-08-03 13:01:18.462109,2018-08-03 14:01:18.462109,93,9,130.0
2002,2385,2018-08-03 13:01:18.462109,2018-08-03 14:01:18.462109,46,10,199.0
2003,2386,2018-08-03 14:01:18.462109,2018-08-03 15:01:18.462109,17,10,199.0
2004,2387,2018-08-03 15:01:18.462109,2018-08-03 17:01:18.462109,37,7,200.0
2005,2388,2018-08-03 15:01:18.462109,2018-08-03 16:01:18.462109,41,8,170.0
2006,2389,2018-08-03 16:01:18.462109,2018-08-03 17:01:18.462109,28,9,130.0
2007,2390,2018-08-03 17:01:18.462109,2018-08-03 18:01:18.462109,9,9,130.0
2008,2391,2018-08-03 18:01:18.462109,2018-08-03 19:01:18.462109,41,8,170.0
2009,2392,2018-08-03 18:01:18.462109,2018-08-03 20:01:18.462109,2,10,398.0
2010,2393,2018-08-03 21:01:18.462109,2018-08-04 00:01:18.462109,87,7,300.0
2011,2394,2018-08-03 21:01:18.462109,2018-08-03 23:01:18.462109,52,9,260.0
2012,2395,2018-08-03 22:01:18.462109,2018-08-03 23:01:18.462109,87,10,199.0
2013,2396,2018-08-03 23:01:18.462109,2018-08-04 01:01:18.462109,52,6,210.0
2014,2397,2018-08-03 23:01:18.462109,2018-08-04 02:01:18.462109,88,8,510.0
2015,2398,2018-08-04 00:01:18.462109,2018-08-04 01:01:18.462109,31,10,199.0
2016,2399,2018-08-04 03:01:18.462109,2018-08-04 05:01:18.462109,99,8,340.0
2017,2400,2018-08-04 04:01:18.462109,2018-08-04 05:01:18.462109,9,9,130.0
2018,2401,2018-08-04 05:01:18.462109,2018-08-04 06:01:18.462109,32,9,130.0
2019,2402,2018-08-04 06:01:18.462109,2018-08-04 07:01:18.462109,99,9,130.0
2020,2403,2018-08-04 07:01:18.462109,2018-08-04 08:01:18.462109,43,9,130.0
2021,2404,2018-08-04 08:01:18.462109,2018-08-04 10:01:18.462109,65,7,200.0
2022,2405,2018-08-04 09:01:18.462109,2018-08-04 10:01:18.462109,71,6,105.0
2023,2406,2018-08-04 10:01:18.462109,2018-08-04 11:01:18.462109,68,10,199.0
2024,2407,2018-08-04 11:01:18.462109,2018-08-04 14:01:18.462109,9,6,315.0
2025,2408,2018-08-04 11:01:18.462109,2018-08-04 13:01:18.462109,34,9,260.0
2026,2409,2018-08-04 12:01:18.462109,2018-08-04 14:01:18.462109,48,10,398.0
2027,2410,2018-08-04 14:01:18.462109,2018-08-04 15:01:18.462109,2,7,100.0
2028,2411,2018-08-04 15:01:18.462109,2018-08-04 17:01:18.462109,32,6,210.0
2029,2412,2018-08-04 15:01:18.462109,2018-08-04 17:01:18.462109,8,8,340.0
2030,2413,2018-08-04 16:01:18.462109,2018-08-04 17:01:18.462109,3,9,130.0
2031,2414,2018-08-04 17:01:18.462109,2018-08-04 18:01:18.462109,45,10,199.0
2032,2415,2018-08-04 18:01:18.462109,2018-08-04 19:01:18.462109,8,7,100.0
2033,2416,2018-08-04 19:01:18.462109,2018-08-04 21:01:18.462109,57,6,210.0
2034,2417,2018-08-04 20:01:18.462109,2018-08-04 21:01:18.462109,73,7,100.0
2035,2418,2018-08-04 21:01:18.462109,2018-08-04 22:01:18.462109,43,9,130.0
2036,2419,2018-08-04 22:01:18.462109,2018-08-04 23:01:18.462109,68,6,105.0
2037,2420,2018-08-04 22:01:18.462109,2018-08-05 01:01:18.462109,38,7,300.0
2038,2421,2018-08-04 22:01:18.462109,2018-08-04 23:01:18.462109,33,8,170.0
2039,2422,2018-08-05 00:01:18.462109,2018-08-05 01:01:18.462109,91,6,105.0
2040,2423,2018-08-05 01:01:18.462109,2018-08-05 02:01:18.462109,2,10,199.0
2041,2424,2018-08-05 03:01:18.462109,2018-08-05 05:01:18.462109,4,6,210.0
2042,2425,2018-08-05 03:01:18.462109,2018-08-05 04:01:18.462109,23,8,170.0
2043,2426,2018-08-05 03:01:18.462109,2018-08-05 05:01:18.462109,14,9,260.0
2044,2427,2018-08-05 04:01:18.462109,2018-08-05 07:01:18.462109,51,10,597.0
2045,2428,2018-08-05 05:01:18.462109,2018-08-05 06:01:18.462109,18,9,130.0
2046,2429,2018-08-05 07:01:18.462109,2018-08-05 09:01:18.462109,87,8,340.0
2047,2430,2018-08-05 08:01:18.462109,2018-08-05 10:01:18.462109,40,6,210.0
2048,2431,2018-08-05 08:01:18.462109,2018-08-05 09:01:18.462109,23,7,100.0
2049,2432,2018-08-05 08:01:18.462109,2018-08-05 10:01:18.462109,57,9,260.0
2050,2433,2018-08-05 09:01:18.462109,2018-08-05 10:01:18.462109,76,10,199.0
2051,2434,2018-08-05 10:01:18.462109,2018-08-05 11:01:18.462109,53,6,105.0
2052,2435,2018-08-05 11:01:18.462109,2018-08-05 12:01:18.462109,81,6,105.0
2053,2436,2018-08-05 11:01:18.462109,2018-08-05 12:01:18.462109,14,7,100.0
2054,2437,2018-08-05 12:01:18.462109,2018-08-05 13:01:18.462109,99,6,105.0
2055,2438,2018-08-05 13:01:18.462109,2018-08-05 16:01:18.462109,79,6,315.0
2056,2439,2018-08-05 13:01:18.462109,2018-08-05 15:01:18.462109,36,9,260.0
2057,2440,2018-08-05 13:01:18.462109,2018-08-05 16:01:18.462109,3,10,597.0
2058,2441,2018-08-05 14:01:18.462109,2018-08-05 15:01:18.462109,62,7,100.0
2059,2442,2018-08-05 16:01:18.462109,2018-08-05 18:01:18.462109,52,7,200.0
2060,2443,2018-08-05 16:01:18.462109,2018-08-05 21:01:18.462109,15,9,650.0
2061,2444,2018-08-05 16:01:18.462109,2018-08-05 19:01:18.462109,97,10,597.0
2062,2445,2018-08-05 21:01:18.462109,2018-08-06 12:01:18.462109,4,6,1575.0
2063,2446,2018-08-05 21:01:18.462109,2018-08-06 01:01:18.462109,92,7,400.0
2064,2447,2018-08-05 21:01:18.462109,2018-08-05 22:01:18.462109,82,9,130.0
2065,2448,2018-08-05 23:01:18.462109,2018-08-06 01:01:18.462109,16,10,398.0
2066,2449,2018-08-06 00:01:18.462109,2018-08-06 02:01:18.462109,90,8,340.0
2067,2450,2018-08-06 00:01:18.462109,2018-08-06 01:01:18.462109,16,9,130.0
2068,2451,2018-08-06 01:01:18.462109,2018-08-06 03:01:18.462109,2,7,200.0
2069,2452,2018-08-06 03:01:18.462109,2018-08-06 06:01:18.462109,85,7,300.0
2070,2453,2018-08-06 04:01:18.462109,2018-08-06 05:01:18.462109,58,8,170.0
2071,2454,2018-08-06 04:01:18.462109,2018-08-06 06:01:18.462109,68,9,260.0
2072,2455,2018-08-06 05:01:18.462109,2018-08-06 06:01:18.462109,10,10,199.0
2073,2456,2018-08-06 06:01:18.462109,2018-08-06 07:01:18.462109,78,8,170.0
2074,2457,2018-08-06 06:01:18.462109,2018-08-06 07:01:18.462109,79,10,199.0
2075,2458,2018-08-06 08:01:18.462109,2018-08-06 09:01:18.462109,62,10,199.0
2076,2459,2018-08-06 09:01:18.462109,2018-08-06 12:01:18.462109,94,8,510.0
2077,2460,2018-08-06 09:01:18.462109,2018-08-06 10:01:18.462109,46,9,130.0
2078,2461,2018-08-06 10:01:18.462109,2018-08-06 12:01:18.462109,70,10,398.0
2079,2462,2018-08-06 13:01:18.462109,2018-08-06 14:01:18.462109,54,7,100.0
2080,2463,2018-08-06 13:01:18.462109,2018-08-06 15:01:18.462109,36,10,398.0
2081,2464,2018-08-06 14:01:18.462109,2018-08-06 15:01:18.462109,96,6,105.0
2082,2465,2018-08-06 15:01:18.462109,2018-08-06 16:01:18.462109,78,6,105.0
2083,2466,2018-08-06 15:01:18.462109,2018-08-06 21:01:18.462109,89,7,600.0
2084,2467,2018-08-06 15:01:18.462109,2018-08-06 16:01:18.462109,46,8,170.0
2085,2468,2018-08-06 18:01:18.462109,2018-08-07 01:01:18.462109,38,9,910.0
2086,2469,2018-08-06 19:01:18.462109,2018-08-06 22:01:18.462109,17,6,315.0
2087,2470,2018-08-06 22:01:18.462109,2018-08-07 00:01:18.462109,77,10,398.0
2088,2471,2018-08-07 00:01:18.462109,2018-08-07 04:01:18.462109,32,8,680.0
2089,2472,2018-08-07 01:01:18.462109,2018-08-07 03:01:18.462109,100,6,210.0
2090,2473,2018-08-07 01:01:18.462109,2018-08-07 06:01:18.462109,61,10,995.0
2091,2474,2018-08-07 03:01:18.462109,2018-08-07 04:01:18.462109,43,7,100.0
2092,2475,2018-08-07 04:01:18.462109,2018-08-07 05:01:18.462109,75,6,105.0
2093,2476,2018-08-07 04:01:18.462109,2018-08-07 05:01:18.462109,84,7,100.0
2094,2477,2018-08-07 04:01:18.462109,2018-08-07 06:01:18.462109,24,9,260.0
2095,2478,2018-08-07 05:01:18.462109,2018-08-07 06:01:18.462109,27,6,105.0
2096,2479,2018-08-07 05:01:18.462109,2018-08-07 06:01:18.462109,13,8,170.0
2097,2480,2018-08-07 06:01:18.462109,2018-08-07 07:01:18.462109,28,8,170.0
2098,2481,2018-08-07 06:01:18.462109,2018-08-07 07:01:18.462109,70,9,130.0
2099,2482,2018-08-07 06:01:18.462109,2018-08-07 07:01:18.462109,67,10,199.0
2100,2483,2018-08-07 09:01:18.462109,2018-08-07 10:01:18.462109,62,8,170.0
2101,2484,2018-08-07 09:01:18.462109,2018-08-07 13:01:18.462109,51,10,796.0
2102,2485,2018-08-07 11:01:18.462109,2018-08-07 12:01:18.462109,100,6,105.0
2103,2486,2018-08-07 14:01:18.462109,2018-08-07 16:01:18.462109,89,6,210.0
2104,2487,2018-08-07 15:01:18.462109,2018-08-07 16:01:18.462109,98,9,130.0
2105,2488,2018-08-07 16:01:18.462109,2018-08-07 21:01:18.462109,10,8,850.0
2106,2489,2018-08-07 17:01:18.462109,2018-08-07 20:01:18.462109,62,6,315.0
2107,2490,2018-08-07 18:01:18.462109,2018-08-07 19:01:18.462109,72,9,130.0
2108,2491,2018-08-07 19:01:18.462109,2018-08-07 20:01:18.462109,83,9,130.0
2109,2492,2018-08-07 20:01:18.462109,2018-08-08 01:01:18.462109,14,6,525.0
2110,2493,2018-08-07 20:01:18.462109,2018-08-07 21:01:18.462109,50,7,100.0
2111,2494,2018-08-07 20:01:18.462109,2018-08-08 02:01:18.462109,99,10,1194.0
2112,2495,2018-08-07 23:01:18.462109,2018-08-08 00:01:18.462109,36,7,100.0
2113,2496,2018-08-08 00:01:18.462109,2018-08-08 01:01:18.462109,51,8,170.0
2114,2497,2018-08-08 00:01:18.462109,2018-08-08 01:01:18.462109,86,9,130.0
2115,2498,2018-08-08 03:01:18.462109,2018-08-08 04:01:18.462109,55,6,105.0
2116,2499,2018-08-08 08:01:18.462109,2018-08-08 09:01:18.462109,51,6,105.0
2117,2500,2018-08-08 09:01:18.462109,2018-08-08 10:01:18.462109,14,10,199.0
2118,2501,2018-08-08 10:01:18.462109,2018-08-08 11:01:18.462109,35,7,100.0
2119,2502,2018-08-08 12:01:18.462109,2018-08-08 13:01:18.462109,35,8,170.0
2120,2503,2018-08-08 13:01:18.462109,2018-08-08 14:01:18.462109,82,7,100.0
2121,2504,2018-08-08 13:01:18.462109,2018-08-08 17:01:18.462109,90,8,680.0
2122,2505,2018-08-08 13:01:18.462109,2018-08-08 14:01:18.462109,98,9,130.0
2123,2506,2018-08-08 14:01:18.462109,2018-08-08 15:01:18.462109,66,7,100.0
2124,2507,2018-08-08 15:01:18.462109,2018-08-08 18:01:18.462109,8,7,300.0
2125,2508,2018-08-08 16:01:18.462109,2018-08-08 17:01:18.462109,66,9,130.0
2126,2509,2018-08-08 17:01:18.462109,2018-08-08 20:01:18.462109,8,6,315.0
2127,2510,2018-08-08 17:01:18.462109,2018-08-08 18:01:18.462109,12,9,130.0
2128,2511,2018-08-08 18:01:18.462109,2018-08-08 19:01:18.462109,62,8,170.0
2129,2512,2018-08-08 19:01:18.462109,2018-08-08 21:01:18.462109,14,8,340.0
2130,2513,2018-08-08 20:01:18.462109,2018-08-08 21:01:18.462109,52,7,100.0
2131,2514,2018-08-08 23:01:18.462109,2018-08-09 02:01:18.462109,78,8,510.0
2132,2515,2018-08-09 00:01:18.462109,2018-08-09 01:01:18.462109,14,7,100.0
2133,2516,2018-08-09 01:01:18.462109,2018-08-09 02:01:18.462109,57,9,130.0
2134,2517,2018-08-09 01:01:18.462109,2018-08-09 03:01:18.462109,49,10,398.0
2135,2518,2018-08-09 02:01:18.462109,2018-08-09 03:01:18.462109,52,7,100.0
2136,2519,2018-08-09 02:01:18.462109,2018-08-09 03:01:18.462109,17,8,170.0
2137,2520,2018-08-09 03:01:18.462109,2018-08-09 05:01:18.462109,85,7,200.0
2138,2521,2018-08-09 03:01:18.462109,2018-08-09 04:01:18.462109,25,10,199.0
2139,2522,2018-08-09 05:01:18.462109,2018-08-09 06:01:18.462109,21,7,100.0
2140,2523,2018-08-09 05:01:18.462109,2018-08-09 06:01:18.462109,94,10,199.0
2141,2524,2018-08-09 06:01:18.462109,2018-08-09 09:01:18.462109,30,6,315.0
2142,2525,2018-08-09 07:01:18.462109,2018-08-09 08:01:18.462109,48,8,170.0
2143,2526,2018-08-09 08:01:18.462109,2018-08-09 09:01:18.462109,89,7,100.0
2144,2527,2018-08-09 09:01:18.462109,2018-08-09 13:01:18.462109,40,7,400.0
2145,2528,2018-08-09 09:01:18.462109,2018-08-09 10:01:18.462109,49,8,170.0
2146,2529,2018-08-09 11:01:18.462109,2018-08-09 13:01:18.462109,76,10,398.0
2147,2530,2018-08-09 12:01:18.462109,2018-08-09 13:01:18.462109,13,9,130.0
2148,2531,2018-08-09 13:01:18.462109,2018-08-09 16:01:18.462109,87,10,597.0
2149,2532,2018-08-09 15:01:18.462109,2018-08-09 16:01:18.462109,36,7,100.0
2150,2533,2018-08-09 16:01:18.462109,2018-08-09 18:01:18.462109,17,7,200.0
2151,2534,2018-08-09 17:01:18.462109,2018-08-09 20:01:18.462109,62,10,597.0
2152,2535,2018-08-09 18:01:18.462109,2018-08-09 20:01:18.462109,49,6,210.0
2153,2536,2018-08-09 20:01:18.462109,2018-08-09 21:01:18.462109,64,6,105.0
2154,2537,2018-08-09 21:01:18.462109,2018-08-09 23:01:18.462109,57,7,200.0
2155,2538,2018-08-09 22:01:18.462109,2018-08-10 00:01:18.462109,10,10,398.0
2156,2539,2018-08-09 23:01:18.462109,2018-08-10 00:01:18.462109,48,8,170.0
2157,2540,2018-08-10 01:01:18.462109,2018-08-10 04:01:18.462109,18,7,300.0
2158,2541,2018-08-10 01:01:18.462109,2018-08-10 02:01:18.462109,41,10,199.0
2159,2542,2018-08-10 03:01:18.462109,2018-08-10 04:01:18.462109,9,8,170.0
2160,2543,2018-08-10 03:01:18.462109,2018-08-10 04:01:18.462109,7,10,199.0
2161,2544,2018-08-10 04:01:18.462109,2018-08-10 11:01:18.462109,61,7,700.0
2162,2545,2018-08-10 05:01:18.462109,2018-08-10 06:01:18.462109,76,6,105.0
2163,2546,2018-08-10 05:01:18.462109,2018-08-10 06:01:18.462109,29,8,170.0
2164,2547,2018-08-10 05:01:18.462109,2018-08-10 07:01:18.462109,66,9,260.0
2165,2548,2018-08-10 05:01:18.462109,2018-08-10 07:01:18.462109,34,10,398.0
2166,2549,2018-08-10 06:01:18.462109,2018-08-10 08:01:18.462109,14,6,210.0
2167,2550,2018-08-10 06:01:18.462109,2018-08-10 07:01:18.462109,83,8,170.0
2168,2551,2018-08-10 09:01:18.462109,2018-08-10 10:01:18.462109,93,9,130.0
2169,2552,2018-08-10 10:01:18.462109,2018-08-10 13:01:18.462109,52,6,315.0
2170,2553,2018-08-10 10:01:18.462109,2018-08-10 11:01:18.462109,84,8,170.0
2171,2554,2018-08-10 10:01:18.462109,2018-08-10 12:01:18.462109,74,10,398.0
2172,2555,2018-08-10 12:01:18.462109,2018-08-10 13:01:18.462109,37,10,199.0
2173,2556,2018-08-10 15:01:18.462109,2018-08-10 17:01:18.462109,26,6,210.0
2174,2557,2018-08-10 15:01:18.462109,2018-08-10 17:01:18.462109,74,7,200.0
2175,2558,2018-08-10 15:01:18.462109,2018-08-10 18:01:18.462109,20,9,390.0
2176,2559,2018-08-10 16:01:18.462109,2018-08-10 18:01:18.462109,30,10,398.0
2177,2560,2018-08-10 17:01:18.462109,2018-08-10 18:01:18.462109,42,6,105.0
2178,2561,2018-08-10 18:01:18.462109,2018-08-10 22:01:18.462109,54,6,420.0
